"id","source","url","title","content","created_at"
"492090","Cnews","https://www.cnews.ru/news/top/2024-04-10_importozameshchenie_po_na_tes","Импортозамещение ПО на ТЭС с импортными турбинами грозит авариями","«Системный оператор», диспетчер энергосистемы, выразил обеспокоенность резким импортозамещением программного обеспечения на ТЭС с иностранными турбинами, так это может негативно сказаться на работе оборудования, в том числе противоаварийной автоматики. «Системный оператор» (СО, диспетчер энергосистемы) обеспокоен резким импортозамещением программного обеспечения на ТЭС с иностранными турбинами, выяснил «Коммерсант». В России с 31 марта 2022 г. запретили приобретать иностранное программное обеспечение для объектов критической информационной инфраструктуры, к которым относятся предприятия ряда стратегически важных отраслей, в том числе энергетики. Запрет на использование иностранного софта на объектах КИИ начнет действовать 1 января 2025 г.  В СО опасаются, что установка сторонних систем может негативно отразиться на работе оборудования. Среди возможных рисков там назвали снижение скорости набора мощности турбины и ухудшение работы противоаварийной автоматики. Наиболее остро стоит вопрос о замене систем автоматического регулирования (САР) импортных турбин, которые контролируют технологические параметры работы машины через сбор данных с датчиков, сообщили изданию источники в отрасли.  СО предлагает менять САР постепенно. Одновременный массовый вывод геноборудования из работы невозможен. Регулятор попросил генкомпании предоставить планы ремонтов и замены ПО и указал на экономическую целесообразномть производить замену вместе с другими ремонтными работами, чтобы не выводить мощности на более длительный срок. В Минэнерго заявили, что все компании ТЭКа с критической инфраструктурой приступили к переходу на отечественные решения по всем классам ПО. Перед вводом в эксплуатацию ПО проходит тестирование. В «РусГидро» тоже сказали, что «интенсивно ведут работу по импортозамещению ПО». Из российских разработчиков системами управления на ТЭС занимаются «Инконт», «Текон», «Элара» и «Прософт». Объем мощности энергоблоков с импортными турбинами в России, по оценкам СО, составляет около 25 ГВт. Всего в стране установлено более 250 газовых турбин марок Siemens, General Electric, Alstom и проч. Их обслуживание остановлено из-за санкций. Львиная доля машин продолжает работать. САР отвечает за управление режимами работы установки в соответствии с текущей электрической нагрузкой, контролируются десятки параметров, в первую очередь частота вращения ротора, температура лопаток, давление масла и др., объяснил независимый аналитик Юрий Мельников. При переходе на отечественные системы управления могут возникнуть трудности с обеспечением совместимости работы при сохранении качества управления и эксплуатационных характеристик турбины, считает Екатерина Артеменкова из Kept. Собеседник издания назвал еще одну проблему — дефицит микроэлектроники российского производства. В октябре 2023 г. CNews писал, что специалисты «К2 Кибербезопасность» провели исследование готовности субъектов КИИ к исполнению закона №187-ФЗ «О безопасности критической информационной инфраструктуры Российской Федерации». Выяснилось, 35% респондентов еще находятся на старте реализации проекта и только 7% компаний полностью завершили его. 71% российских компаний заявил о различных сложностях с исполнением этого законодательства.","2024-04-10 12:13:00+00"
"492088","Cnews","https://www.cnews.ru/news/top/2024-04-10_ishodnyj_kod_rossijskoj","Россияне выложили в открытый доступ исходный код мультимодального ИИ","Первая в России мультимодальная языковая модель, способная поддерживать визуальный диалог и отвечать на вопросы пользователей по картинкам, теперь поддерживает русский язык. Российская модель искусственного интеллекта (ИИ) OmniFusion восстановит рецепт блюда по фотографии и решит пример на доске. При участии разработчиков из подразделений Sber AI и SberDevices Сбербанка. Научно-исследовательский институт ИИ (AIRI) представил открытую версию модели OmniFusion – OmniFusion 1.1. Технический репорт со статьей модели уже вышел на первое место в разделе Daily trending papers на HuggingFace. На апрель 2024 г. открытый исходный код для обучения и веса доступны к использованию и могут быть применены в том числе при разработке коммерческих продуктов. OmniFusion — это передовая мультимодальная модель ИИ, предназначенная для расширения возможностей традиционных систем обработки языка за счет интеграции дополнительных модальностей данных, например, изображений, а в перспективе – аудио, 3D- и видеоконтента. На середину апреля 2024 г. модель распознает и описывает изображения. С ее помощью можно объяснить, что изображено на фото, узнать рецепт для приготовления блюда по фотографии ингредиентов, проанализировать карту помещения или узнать, как собрать устройство по фото отдельных его частей. Модель также умеет распознавать текст и решать задачи. Ранее издание CNews уже сообщало о разрабтке. Например, с помощью ИИ можно решить логические задачи, написанный на доске математический пример или распознать формулу, а также получить их представления в формате LaTeX.  На 10 апреля 2024 г. модель может проанализировать медицинское изображение и указать на нем какую-то проблему. Разумеется, для того, чтобы подобная модель помогала ставить диагнозы, ее необходимо дополнительно обучать на профильных датасетах с привлечением экспертов из медицины. Каждый эксперт является профессором медицины или хирургии с постоянной практикой, сертификатом Совета директоров и безупречными полномочиями. В случае же, если обучение будет через информацию из поисковых систем, то результат может быть вредным для будущих пользователей ИИ-моделью. В основе архитектуры модели лежит методика совмещения предварительно обученной большой языковой модели и ее «глаз» – визуальных энкодеров, которые позволяют кодировать информацию на изображении в числовой вектор, называемый эмбеддингом. Обучением OmniFusion занимается научная группа FusionBrain из AIRI при участии ученых из Sber AI и SberDevices. Научно-исследовательский институт ИИ (AIRI), ранее имел название Институт ИИ Сбербанка – российская автономная некоммерческая организация, занимающаяся фундаментальными и прикладными исследованиями в области ИИ. Основная цель института - создание универсальных систем ИИ для решения задач реального мира. В декабре 2020 г. глава Сбербанка Герман Греф анонсировал открытие первого в России института ИИ. Образовательное учреждение заработает в Москве в январе 2021 г. Греф отмечал, что экосистемы банка ведут более тысячи исследовательских проектов в области ИИ, и на каждые 15 руб., проинвестированных в развитие команд Data Science, генерируется дополнительный доход в 100 руб. На 2022 г. более 90 научных сотрудников задействовано в исследовательских проектах института для работы совместно с глобальным сообществом разработчиков, академическими и индустриальными партнерами. ИИ-модель представляет собой программу, которая была обучена на наборе данных распознавать определенные закономерности или принимать определенные решения без дальнейшего вмешательства человека. Модели ИИ применяют различные алгоритмы к соответствующим входным данным, чтобы достичь тех задач или результатов, на которые они были запрограммированы. Проще говоря, ИИ-модель определяется ее способностью автономно принимать решения или делать прогнозы, а не имитировать человеческий интеллект. Одними из первых успешных моделей ИИ стали программы для игры в шашки и шахматы в 1950-х г. Модели позволяли программам делать ходы в прямой реакции на действия соперника, а не следовать заранее заготовленным сериям ходов. Различные типы моделей ИИ лучше подходят для конкретных задач или областей, для которых их особая логика принятия решений наиболее полезна или актуальна. Сложные системы часто используют несколько моделей одновременно, применяя методы ансамблевого обучения, такие как bagging, boosting или stacking. По мере того как инструменты ИИ на 2024 г. становятся все более сложными и универсальными, они требуют все более сложных объемов данных и вычислительной мощности для обучения и выполнения. В ответ на это системы, предназначенные для выполнения конкретных задач в одной области, уступают место базовым моделям, предварительно обученным на больших немаркированных наборах данных и способным решать широкий спектр задач. Эти универсальные базовые модели можно затем тонко настраивать для решения конкретных задач. Один из способов различать модели машинного обучения - это их фундаментальная методология: большинство из них можно отнести либо к генеративным, либо к дискриминативным. Различие заключается в том, как они моделируют данные в заданном пространстве. Глубокое обучение — совокупность методов машинного обучения, основанных на обучении представлениям, а не специализированных алгоритмах под конкретные задачи Несколько слоев взаимосвязанных узлов постепенно получают данные, извлекают ключевые характеристики, выявляют взаимосвязи и уточняют решения в процессе, называемом прямым распространением. Другой процесс, называемый обратным распространением, применяет модели, которые вычисляют ошибки и соответствующим образом корректируют веса и смещения системы. Большинство продвинутых приложений ИИ, например большие языковые модели (LLM), которыми оснащаются современные чат-боты, используют глубокое обучение. Данные операции требует больших вычислительных ресурсов.","2024-04-10 13:51:00+00"
"492087","Cnews","https://www.cnews.ru/news/top/2024-04-10_rostelekom_proigral_bitvu","«Ростелеком» проиграл битву с российским клоном Android","Мобильная ОС «Ред ОС М», созданная на базе AOSP, осталась в Реестре российского ПО. Против признания данного продукта российским выступал «Ростелеком», который разрабатывает конкурирующую ОС – «Аврора». Как стало известно CNews, мобильная операционная система «Ред ОС М» от компании «Ред софт» осталась в Едином реестре российских программ для ЭВМ и баз данных, несмотря на жалобу «Ростелекома». Об этом CNews рассказал член экспертного совета при Минцифры, руководитель ЦКР (центра компетенций разработки) «Операционные системы» Алексей Смирнов. «Ред ОС М» сделана на базе AOSP (Android Open Source Project) – открытой версии мобильной операционной системы Android корпорации Google. По словам Смирнова, единственная претензии в «Ред ОС М» состояла в том, что якобы данный дистрибутив использует инструмент для разработки приложений Android SDK, что делает продукт зависимой от Google. Но «Ред софт» смогла доказать отсутствие зависимости от Android SDK, в результате чего претензия была отвергнута. При этом саму идею включать дистрибутивы на основе AOSP в Реестр отечественного ПО эксперт считает сомнительной. Другой собеседник CNews из органов власти говорит, что в Минцифры было совещание, на котором было решено включать дистрибутивы на базе AOSP в Реестр российского ПО. Представители «Ростелекома» отказались от комментариев, в Минцифре не ответили на запрос CNews по данному вопросу. «Ред софт» ограничился комментарием, что компания ответила на все вопросы регулятора. Отметим, что в Реестр отечественного ПО есть и другие решения на базе AOSP, например, Star OS от Сбербанка. Идею развивать отечественную мобильную ОС на базе AOSP продвигают Сбербанк, VK и «Яндекс». В конце 2022 г., по данным газеты «Коммерсант», они предлагали Правительству создать соответствующий консорциум. «Ростелеком» имеет свой интерес в данной сфере. Подконтрольная ему компания «Открытая мобильная платформа» разрабатывает «Аврору», первую мобильную ОС, включенную в Реестр российского ПО. В Реестр российского ПО включена также мобильная операционная система «Роса», созданная НТЦ «Роса» (подконтрольна бывшему министру связи Леониду Рейману). В конце 2023 г. компания представила первое устройство на базе своей ОС – смартфон «Р-Фон».","2024-04-10 15:17:00+00"
"492082","Dzen","https://dzen.ru/news/story/3e5adab6-2a8e-59da-8a94-b5ce06204661?lang=ru&rubric=computers&fan=1&t=1712795521&persistent_id=2773912258&cl4url=a5ce275d875d522c5ae404fd1daebd18&story=3825841a-f487-5c22-bde8-918f6234a68b","Каждый седьмой Apple iPhone теперь собирается в Индии","Apple уже в течение нескольких лет развивает производство в Индии. Данная инициатива мотивировала некоторых вендоров открыть фабрики в Индии, что создало в стране много новых рабочих мест. По неофициальным данным, в прошлом фискальном году тайваньская Foxconn Technology Group собрала 67 % выпущенных на территории Индии смартфонов Apple, а на долю Pegatron пришлись 17 % собранных в Индии iPhone. Стороны также планируют построить в этом штате новое совместно управляемое предприятие по сборке iPhone. ","2024-04-10 05:08:00+00"
"492080","Dzen","https://dzen.ru/news/story/7adc5db1-a83d-5f9d-be64-a5d1b5a678ab?lang=ru&rubric=computers&fan=1&t=1712795521&persistent_id=2773916263&cl4url=d70ec1dcdfa8a0f06c33057de8388ed4&story=ba6a584f-58fe-5f07-a792-23bddc8cce24","Состоялся запуск новой «Алисы» с Yandex GPT 3","«Яндекс» представил новую версию голосового помощника «Алиса», базирующуюся на нейросети YandexGPT. «Алиса» научилась самостоятельно объяснять сложные понятия, предлагать идеи и ориентироваться в контексте диалога с пользователем. Новая Алиса доступна всем пользователям на всех основных устройствах и платформах. Чтобы общение с «Алисой» было комфортным, чат с голосовым помощником перенесли на отдельную страницу a.ya.ru. ","2024-04-10 16:25:38+00"
"492078","Dzen","https://dzen.ru/news/story/fbe21b3b-22d2-57dd-b727-efa9ac9f7c4a?lang=ru&rubric=computers&fan=1&t=1712795521&persistent_id=2773931257&cl4url=217d09acab9b52a34b729bbc431bf2c1&story=5282e089-6555-5651-966e-b67d549171ab","Дмитрий Дризе — о проблемах российской космонавтики","Гендиректор «Роскосмоса» Юрий Борисов назвал вторую подряд отмену первого пуска тяжелой ракеты «Ангара-А5» с космодрома Восточный достаточно рядовым событием. Со слов руководителя госкорпорации, идет начальный этап испытаний, задача которого выявить все нюансы, например, конструкторского, технологического или эксплуатационного характера. Затем неправильно себя проявила система контроля запуска двигателя, поэтому торжественное событие снова перенесли. Жил советский человек общими победами и верил, что совсем еще чуть-чуть и «на пыльных тропинках далеких планет останутся наши следы». ","2024-04-10 15:51:00+00"
"492074","Dzen","https://dzen.ru/news/story/0999e241-375b-553e-a11a-ed2fd0cba2e2?lang=ru&rubric=computers&fan=1&t=1712795521&persistent_id=2773920274&cl4url=f5435f57da9dda01134987fa69f9fcc8&story=b3e97b1e-8c33-5c62-a834-91b10b7c881f","Министерство финансов России внедрило ИИ в работу с налогами","Министерство финансов России активно применяет технологии искусственного интеллекта в работе налоговых органов. На фоне развития технологии GPT министерство задумывается об использовании технологии распознавания текста. Это станет значительным преимуществом для министерства, учитывая большой объем документооборота и необходимость эффективной работы с документами. Использование искусственного интеллекта в налоговых органах может улучшить процессы анализа данных, ускорить принятие решений и повысить эффективность работы в целом. ","2024-04-10 18:21:10+00"
"492073","Dzen","https://dzen.ru/news/story/a27ee42a-f1fb-5c91-8b0c-164c410757b8?lang=ru&rubric=computers&fan=1&t=1712795521&persistent_id=2773922050&cl4url=87b9ebf350eff38e02131735ad88bfaa&story=1a301807-e6fe-5279-84a0-a122789130fd","Началось строительство нового кластера МГУ","В Научной долине МГУ началось возведение нового кластера ""Инжиниринг"". Планируемый срок возведения комплекса - два года. Компании заинтересованы в том, чтобы растить сотрудников из числа студентов и выпускников МГУ. На территории долины уже построены два кластера: флагманский ""Ломоносов"" и ""Образовательный"". ","2024-04-10 12:02:00+00"
"492071","Dzen","https://dzen.ru/news/story/03e9e7f9-56df-5ee2-91af-6a070220038a?lang=ru&rubric=computers&fan=1&t=1712795521&persistent_id=2773922598&cl4url=53621ff85a2029e886b74672dae23e98&story=e8d6dc6f-714d-5406-bda0-6c1cb5568ca8","В России разработали первую мультимодальную модель ИИ","Институт искусственного интеллекта AIRI представил открытую версию модели искусственного интеллекта OmniFusion – OmniFusion 1.1, сообщает пресс-служба института. Open-source-код для обучения и веса доступны к использованию и могут быть применены в том числе при разработке коммерческих продуктов. Модель также умеет распознавать текст и решать задачи. Мультимодальная языковая модель уже умеет поддерживать визуальный диалог и отвечать на вопросы пользователей по картинкам. ","2024-04-10 14:18:51+00"
"492064","Dzen","https://dzen.ru/news/story/76c08421-de5d-5fe3-b374-0a8aee0823fc?lang=ru&rubric=computers&fan=1&t=1712795521&persistent_id=2773875742&cl4url=bd67188e7fd18effe99433def5649939&story=d964e6ce-03e6-5c57-ae0e-d93d68887d1f","Состоялся старт предзаказов флагмана Honor Magic6 Pro за 129 000 рублей","МТС первой в России презентовала флагманский смартфон Honor Magic6 Pro с AI-камерой и морозоустойчивой батареей. HONOR Magic6 Pro в цветах «Графитовый черный» с задней панелью из матового стекла и «Шалфейный зеленый» с отделкой из текстурной экокожи уже доступен для предзаказа. Стоимость новинки с конфигурацией памяти 12 + 512 ГБ составляет 129 990 руб. Гости презентации рассказали о том, какую роль флагманские смартфоны играют в современном кинематографе и поделились своим опытом использования смартфонов, в том числе в качестве инструмента для работы. ","2024-04-10 04:45:10+00"
"492056","RG.ru","https://rg.ru/2024/04/10/reg-szfo/konkurent-dlia-mazuta.html","В Поморье начали строить первую из 20 пеллетных котельных","Проект предусматривает установку четырех котлов отечественного производства, а также линию автоматической подачи древесных гранул. Годовое потребление - восемь тысяч тонн пеллет.  Напомним: Архангельская область - один из крупнейших в России производителей древесных гранул. До 2022 года они поставлялись в основном в страны Западной Европы, а после введения санкций производство сократилось на треть. При этом значительную часть теплоцентралей Поморья продолжали топить привозным углем и мазутом. Решение о новых биокотельных для Поморья было принято в марте прошлого года: на строительство 20 теплоцентралей регион получил два миллиарда рублей специального казначейского кредита.","2024-04-10 19:02:00+00"
"492054","RG.ru","https://rg.ru/2024/04/10/minfin-predlozhil-s-1-iiunia-povysit-minimalnye-ceny-na-vodku-brendi-i-koniak.html","Минфин предложил с 1 июня повысить минимальные цены на водку, бренди и коньяк","Согласно инициативе, минимальная розничная стоимость 0,5 литра водки увеличится с 281 до 299 рублей. Цена аналогичного объема бренди возрастет с 375 до 403 рублей, а коньяка - с 517 до 556 рублей. Индексация минимальной стоимости указанных алкогольных напитков обусловлена уровнем инфляции, повышением ставок акцизных сборов и ростом производственных затрат, уточняется в пояснительной записке. Напомним, минимальные розничные цены на крепкий алкоголь в России устанавливаются с 2009 года. Таким образом власти ведут борьбу с оборотом нелегальной продукции. Ранее сообщалось, что Минэкономразвития может направить доходы от повышения пошлин на вино из недружественных стран на развитие морских курортов. По словам главы ведомства Максима Решетникова, соответствующие договоренности с Минфином уже достигнуты.","2024-04-10 20:38:00+00"
"492053","RG.ru","https://rg.ru/2024/04/11/auditory-predlozhili-peresmotret-usloviia-arendy-morskih-portov.html","Аудиторы предложили пересмотреть условия аренды морских портов","По мнению аудиторов, это поможет наладить эффективное управление федеральным имуществом в рыбных терминалах морских портов. Согласно документу, сегодня почти все доходы ""Нацрыбресурс"" направляются на обеспечение деятельности предприятия и его шести филиалов, денег не хватает на развитие портовой инфраструктуры. При этом арендаторы не всегда исполняют свои обязательства по своевременному внесению арендной платы. Некоторые из них не соблюдают требования безопасности объектов морского транспорта. Кроме того, проверка выявила факты перепрофилирования рыбных терминалов под перевалку угля, леса и иных грузов. Это приводит к нагрузкам, не предусмотренным при их проектировании и строительстве. В результате из 187 гидротехнических сооружений, закрепленных за предприятием в портах, 8% выведены из эксплуатации, а 85% признаны ограниченно работоспособными. Физический износ 22 из них превышает 30%.","2024-04-10 21:01:00+00"
"492052","RG.ru","https://rg.ru/2024/04/11/reg-cfo/vperedi-golianovo-metro.html","Синюю ветку столичного метро ждет продолжение","- Район Гольяново переживает второе рождение, - сказал глава города. - Московский скоростной диаметр сюда провели, железнодорожный вокзал ""Восточный"" построили, обновили Щелковский автовокзал. Еще надо метро провести. И чтобы было понятно, что это дело не какого-то неопределенного будущего, уточнил:  ""Метро уже проектируем. В конце этого года начнем стройку"". О решении построить станцию ""Гольяново"" Собянин впервые сообщил в конце прошлого года, объявив, что на очереди у Москвы очередные 40 станций подземки. Одна из них - как раз ""Гольяново"" Арбатско-Покровской линии. Власти понимают: она очень нужна 165 тысячам жителям. ""После ее пуска большинство жителей северных и восточных кварталов Гольянова  смогут добираться до метро за 10-15 минут пешком"", - анонсировал глава столицы. Конкретные параметры станции еще предстоит разработать и утвердить, но основные решения понятны. В частности, выбрана под нее площадка в центре района на улице Уссурийской вблизи примыкания улицы Сахалинской. Будет станция мелкого заложения, построенная открытым способом в котловане глубиной порядка 17 метров. С островной платформой и четырьмя выходами из подземных переходов на обе стороны улицы Уссурийской. Появление станции значительно разгрузит и ныне перегруженную станцию ""Щелковская"""", пока конечную на синей ветке. Чтобы продлить эту историческую линию, построенную еще в 1938 году, придется проложить новый участок длиной 2,6 километра. И тогда конечной станет ""Гольяново"". Но немало позитивных перемен в жизни района мэр увидел уже сегодня. Открылся после капремонта спорткомплекс ""Скиф"", скоро откроется еще один - на улице Алтайской. Построено три многоэтажных дома по программе реновации - всего же в ее рамках новые квартиры получат более 25 тысяч жителей.","2024-04-10 19:10:00+00"
"492050","frankmedia","https://frankmedia.ru/161170","Банки за 2023 год потратили на выдачу кешбэка своим клиентам 286 млрд рублей","Расходы кредитных организаций на программы лояльности за 2023 год выросли на 55%, до 286 млрд рублей, следует из исследования Frank RG «Тренды программ лояльности». Этот показатель рос на фоне увеличения клиентов, участвующих в программах лояльности банков, а также роста уровня утилизации бонусов, выхода маркетплейсов на рынок с агрессивными предложениями и конкуренции кешбэков и приветственных бонусов. За 2022 год такие расходы выросли на 31%, до 185 млрд рублей. Так, доля карт с reward-программами выросла за два года с 56% до 70%. Доля утилизации бонусов — с 76% до 80%. На программы лояльности теперь приходится до 14% от прибыли банковской системы вместо 6% на конец 2021 года. При этом с точки зрения потребителя программы вознаграждений не в топе приоритетов при выборе карты, но снижение кешбэка – самая частая причина недовольства клиентов. Экономически активное население не испытывает недостатка в картах и активно ими пользуется: в среднем в кошельке у гражданина более двух активных карт, а 44% клиентов пополняют свою карту с карты другого банка. При этом Reward-программы дают от 30% до 250% прироста POS-оборота по карте. «Гонка кешбэков продолжается, к ней присоединилась гонка приветственных бонусов. И это уже угроза. Статус активного клиента сменился со статуса «в отношениях» на статус «в активном поиске». Он (клиент –FM) готов открыть карту ради дохода, он готов уйти в другой банк, даже если доволен своим», — отмечает старший проектный лидер Frank RG Анна Стогниенко. По ее словам, банки уже не могут снижать расходы: во-первых, новых бонусов требуют клиенты, во-вторых, новые участники рынка — маркетплейсы приходят с агрессивным предложением. «Есть гонка кешбэков, есть гонка приветственных бонусов. И нет международных платежных систем, которые раньше очень помогали, много финансировали акции программ привилегий», — говорит она. Аналитики Frank RG отмечают сокращение количества программ прямого кешбэка. Так, в 2019 году количество программы с прямым кешбэком составляло 57,а в 2023 году их количество сократилось до 35. «В сознании потребителей карты с прямым кешбэком ассоциируются с большей выгодой, однако выгода по программам прямого кешбэка на 15-30% ниже», — говорится в исследовании. Аналитики Frank RG проанализировали более 430 карт, на которых реализованы 122 программы вознаграждений. При этом такие программы предоставляют своим клиентам 29 участников рынка, что составляет 93% рынка дебетовых карт и около 98% рынка кредитных карт.","2024-04-10 12:51:01+00"
"492049","frankmedia","https://frankmedia.ru/161313","Офисы «Хоум банка» начали переход под бренд Совкомбанка","Офисы «ХКФ банка» (работает под брендом «Хоум банк» ) переходят под бренд Совкомбанка, говорится в сообщении первой кредитной организации. «Офисы «Хоум банка» по всей стране постепенно обновляются и начинают работать под брендом Совкомбанка», — говорится в пресс-релизе «ХКФ банка». Также кредитная организация отмечает, что ее клиенты теперь также могут проводить операции по продуктам банка в любом отделении Совкомбанка. «Условия по действующим продуктам [для клиентов «Хоум банка» ] не меняются», — подчеркивается в релизе. В середине февраля Совкомбанк объявил о планах купить «ХКФ банк». В марте покупатель получил необходимые одобрения регуляторов. Сделка должна пройти в два этапа. Сначала Совкомбанк купит 51% акций «ХКФ банка». Эта осуществляется за счет эмиссии новых акций покупателя в размере 5% от его уставного капитала. При этом выпущенные акции перейдут непосредственно акционерам «Хоум банка» без вывода их на биржу. Второй этап будет включать в себя приобретение остальных 49% акций «Хоум банка» — оплачена эта доля будет денежными средствами в рассрочку в течение 2024-2025 годов. Ранее «Хоум банк» (тогда он назывался банк «Хоум кредит» ) принадлежал международной инвестиционной группе PPF и Home Credit. Однако в сентябре 2022 года все 100% его акций были проданы «группе инвесторов» во главе с экс-председателем совета директоров «СПБ биржи» Иваном Тырышкиным. Позже Тырышкин продал свою долю. Подробности сделки не раскрывались. «Хоум банк» принадлежит компании «Хоум капитал» на 99,98% и Максиму Григорьеву – на 0,02%. Клиентская база Совкомбанка на конец 2023 года составляла 6,5 млн человек. Розничная сеть насчитывала 1886 офисов и 982 точек продаж. По результатам сделки по покупке «ХКФ банка» число активных розничных клиентов должно увеличиться до 9 млн челочек, подсчитывали в Совкомбанке.","2024-04-10 12:56:43+00"
